r1_hero_id,r1_kills,r1_deaths,r1_assists,r1_denies,r1_gold,r1_lh,r1_xp,r1_health,r1_max_health,r1_max_mana,r1_level,r1_x,r1_y,r1_stuns,r1_creeps_stacked,r1_camps_stacked,r1_rune_pickups,r1_firstblood_claimed,r1_teamfight_participation,r1_towers_killed,r1_roshans_killed,r1_obs_placed,r1_sen_placed,r2_hero_id,r2_kills,r2_deaths,r2_assists,r2_denies,r2_gold,r2_lh,r2_xp,r2_health,r2_max_health,r2_max_mana,r2_level,r2_x,r2_y,r2_stuns,r2_creeps_stacked,r2_camps_stacked,r2_rune_pickups,r2_firstblood_claimed,r2_teamfight_participation,r2_towers_killed,r2_roshans_killed,r2_obs_placed,r2_sen_placed,r3_hero_id,r3_kills,r3_deaths,r3_assists,r3_denies,r3_gold,r3_lh,r3_xp,r3_health,r3_max_health,r3_max_mana,r3_level,r3_x,r3_y,r3_stuns,r3_creeps_stacked,r3_camps_stacked,r3_rune_pickups,r3_firstblood_claimed,r3_teamfight_participation,r3_towers_killed,r3_roshans_killed,r3_obs_placed,r3_sen_placed,r4_hero_id,r4_kills,r4_deaths,r4_assists,r4_denies,r4_gold,r4_lh,r4_xp,r4_health,r4_max_health,r4_max_mana,r4_level,r4_x,r4_y,r4_stuns,r4_creeps_stacked,r4_camps_stacked,r4_rune_pickups,r4_firstblood_claimed,r4_teamfight_participation,r4_towers_killed,r4_roshans_killed,r4_obs_placed,r4_sen_placed,r5_hero_id,r5_kills,r5_deaths,r5_assists,r5_denies,r5_gold,r5_lh,r5_xp,r5_health,r5_max_health,r5_max_mana,r5_level,r5_x,r5_y,r5_stuns,r5_creeps_stacked,r5_camps_stacked,r5_rune_pickups,r5_firstblood_claimed,r5_teamfight_participation,r5_towers_killed,r5_roshans_killed,r5_obs_placed,r5_sen_placed,d1_hero_id,d1_kills,d1_deaths,d1_assists,d1_denies,d1_gold,d1_lh,d1_xp,d1_health,d1_max_health,d1_max_mana,d1_level,d1_x,d1_y,d1_stuns,d1_creeps_stacked,d1_camps_stacked,d1_rune_pickups,d1_firstblood_claimed,d1_teamfight_participation,d1_towers_killed,d1_roshans_killed,d1_obs_placed,d1_sen_placed,d2_hero_id,d2_kills,d2_deaths,d2_assists,d2_denies,d2_gold,d2_lh,d2_xp,d2_health,d2_max_health,d2_max_mana,d2_level,d2_x,d2_y,d2_stuns,d2_creeps_stacked,d2_camps_stacked,d2_rune_pickups,d2_firstblood_claimed,d2_teamfight_participation,d2_towers_killed,d2_roshans_killed,d2_obs_placed,d2_sen_placed,d3_hero_id,d3_kills,d3_deaths,d3_assists,d3_denies,d3_gold,d3_lh,d3_xp,d3_health,d3_max_health,d3_max_mana,d3_level,d3_x,d3_y,d3_stuns,d3_creeps_stacked,d3_camps_stacked,d3_rune_pickups,d3_firstblood_claimed,d3_teamfight_participation,d3_towers_killed,d3_roshans_killed,d3_obs_placed,d3_sen_placed,d4_hero_id,d4_kills,d4_deaths,d4_assists,d4_denies,d4_gold,d4_lh,d4_xp,d4_health,d4_max_health,d4_max_mana,d4_level,d4_x,d4_y,d4_stuns,d4_creeps_stacked,d4_camps_stacked,d4_rune_pickups,d4_firstblood_claimed,d4_teamfight_participation,d4_towers_killed,d4_roshans_killed,d4_obs_placed,d4_sen_placed,d5_hero_id,d5_kills,d5_deaths,d5_assists,d5_denies,d5_gold,d5_lh,d5_xp,d5_health,d5_max_health,d5_max_mana,d5_level,d5_x,d5_y,d5_stuns,d5_creeps_stacked,d5_camps_stacked,d5_rune_pickups,d5_firstblood_claimed,d5_teamfight_participation,d5_towers_killed,d5_roshans_killed,d5_obs_placed,d5_sen_placed,game_mode,lobby_type,objectives_len,chat_len,game_time,match_id
14.0,0.0,0.0,0.0,2.0,534.0,4.0,262.0,700.0,760.0,254.93774,2.0,84.0,84.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,9.0,1449.0,14.0,1704.0,663.0,740.0,422.9379,5.0,120.0,120.0,0.0,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,876.0,1.0,633.0,571.0,600.0,266.93773999999996,3.0,76.0,160.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,1209.0,19.0,1056.0,627.0,680.0,266.93773999999996,3.0,174.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,1.0,0.0,944.0,8.0,1497.0,616.0,780.0,542.938,4.0,120.0,120.0,2.0994697,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0.0,35.0,0.0,1.0,0.0,1.0,1339.0,11.0,1017.0,437.0,640.0,350.93784,3.0,158.0,132.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,13.0,1639.0,25.0,1438.0,780.0,780.0,302.93777,4.0,88.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,9.0,1839.0,25.0,1279.0,518.0,760.0,326.9378,4.0,76.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,606.0,1.0,192.0,481.0,560.0,290.93777,1.0,80.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,1348.0,33.0,1155.0,164.0,800.0,338.93784,4.0,108.0,158.0,3.8657044999999997,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,538.2170949557275,0
14.0,0.0,0.0,0.0,1.0,477.0,0.0,197.0,700.0,700.0,242.93773,1.0,74.0,160.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,1799.0,23.0,2015.0,720.0,740.0,422.9379,5.0,114.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0,1.0,1.0,928.0,0.0,637.0,252.0,600.0,266.93773999999996,3.0,82.0,154.0,0.0,0.0,0.0,3.0,0.0,0.4,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,9.0,1071.5,15.0,1499.5,745.0,750.0,302.93777,4.5,148.0,104.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.5,2.0,0.5,3.0,1617.5,12.5,1871.5,814.0,870.0,656.938125,5.0,116.0,117.0,3.26587385,0.0,0.0,0.0,0.0,0.83333335,0.0,0.0,0.5,0.0,35.0,1.0,2.0,2.0,10.0,2325.0,27.0,3021.0,770.0,780.0,470.93796,7.0,118.0,122.0,0.06627441,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,41.0,2.0,1.0,0.0,1.0,1771.0,19.0,1702.0,605.0,820.0,326.9378,5.0,88.0,170.0,1.9328231,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,10.0,2346.0,37.0,2526.0,598.0,800.0,338.93784,6.0,80.0,154.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,857.0,1.0,1108.0,680.0,680.0,386.93787000000003,4.0,146.0,90.0,9.564397999999999,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,1519.0,32.0,1411.0,684.0,800.0,338.93784,4.0,112.0,158.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,546.1320522344881,0
14.0,0.0,0.0,0.0,0.0,445.0,0.0,130.0,421.0,700.0,242.93773,1.0,104.0,146.0,0.8331299000000001,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,716.0,9.0,1026.0,496.0,620.0,362.93784,3.0,90.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,885.0,1.0,845.0,101.0,640.0,290.93777,3.0,72.0,134.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,6.0,1089.0,14.0,1496.0,740.0,740.0,302.93777,4.0,176.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,2.0,1402.0,19.0,2082.0,610.0,780.0,566.93805,5.0,118.0,120.0,2.5993104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,1.0,1.0,1.0,9.0,2338.0,21.0,2655.0,694.0,740.0,446.93793,6.0,176.0,84.0,0.0,0.0,0.0,1.0,0.0,0.6666667,0.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,1.0,1056.0,9.0,1233.0,616.0,800.0,314.9378,4.0,178.0,114.0,1.033081,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1842.0,27.0,2028.0,662.0,760.0,314.9378,5.0,80.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,919.0,4.0,1351.0,596.0,680.0,386.93787000000003,4.0,86.0,158.0,12.830178,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,1.0,1461.0,32.0,1348.0,772.0,800.0,338.93784,4.0,130.0,156.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,554.0470095132488,0
14.0,1.0,1.0,1.0,0.0,803.0,2.0,378.0,346.0,800.0,278.93777,2.0,88.0,170.0,0.49987793,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,9.0,1551.0,19.0,1996.0,780.0,780.0,446.93793,5.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,1.0,0.0,32.0,0.0,2.0,0.0,2.0,661.0,2.0,1317.0,363.0,680.0,302.93777,4.0,78.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,4.5,1193.0,13.0,922.5,438.5,690.0,272.937755,3.0,177.0,88.0,0.0,0.0,0.0,1.0,0.0,0.33333335,0.0,0.0,0.0,0.0,74.0,0.5,0.5,0.0,9.0,1401.5,17.5,1829.0,701.5,730.0,524.938005,4.5,115.0,119.0,1.8495733999999997,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,35.0,0.0,0.0,1.0,2.0,2133.0,31.0,3015.0,820.0,820.0,494.93796,7.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,10.0,1658.0,24.0,1550.0,661.0,820.0,326.9378,4.0,88.0,170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,9.0,2067.0,32.0,3084.0,769.0,840.0,350.93784,7.0,132.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,1690.0,1.0,1718.0,732.0,760.0,446.93793,5.0,172.0,92.0,15.696194,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,1539.0,31.0,1458.0,533.0,800.0,338.93784,4.0,118.0,158.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,561.9619667920095,0
14.0,1.0,0.0,3.0,0.0,917.0,3.0,301.0,132.0,760.0,254.93774,2.0,160.0,82.0,0.46655273,0.0,0.0,3.0,0.0,0.8,0.0,0.0,1.0,1.0,11.0,0.0,2.0,0.0,4.0,1397.0,21.0,1725.0,740.0,740.0,422.9379,5.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,2.0,0.0,785.0,1.0,418.0,560.0,560.0,254.93774,2.0,122.0,136.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,9.0,1420.0,21.0,1274.0,720.0,720.0,290.93777,4.0,174.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,1.0,5.0,2039.0,15.0,2047.0,593.0,740.0,542.938,5.0,118.0,120.0,0.43323976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,4.0,2099.0,30.0,2828.0,626.0,740.0,446.93793,6.0,132.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,1.0,0.0,4.0,1013.0,11.0,1429.0,401.0,820.0,326.9378,4.0,178.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,1084.0,10.0,2397.0,385.0,800.0,338.93784,6.0,88.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,1.0,1272.0,3.0,1479.0,680.0,680.0,386.93787000000003,4.0,84.0,164.0,17.328993,0.0,0.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,1526.0,35.0,1533.0,465.0,800.0,338.93784,4.0,122.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,569.8769240707702,0
14.0,0.0,1.0,1.0,2.0,702.0,2.0,441.0,730.0,760.0,254.93774,2.0,76.0,172.0,0.7998046999999999,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,6.0,1443.0,18.0,1779.0,453.0,740.0,422.9379,5.0,124.0,118.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,767.0,1.0,1505.0,496.0,640.0,278.93777,4.0,80.0,146.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,6.0,1395.0,22.0,1036.0,584.0,760.0,314.9378,3.0,174.0,86.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,7.0,1716.0,26.0,2246.0,346.0,840.0,602.93805,5.0,120.0,118.0,0.43320313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,3.0,2.0,1.0,9.0,2975.0,31.0,3281.0,512.0,880.0,530.938,7.0,130.0,128.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,41.0,1.0,1.0,0.0,1.0,1279.0,4.0,1115.0,354.0,840.0,338.93784,4.0,178.0,112.0,1.033081,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,44.0,1.0,1.0,1.0,0.0,1817.0,17.0,1499.0,541.0,720.0,302.93777,4.0,174.0,106.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,1160.0,0.0,1334.0,680.0,680.0,386.93787000000003,4.0,80.0,156.0,13.92994,0.0,0.0,2.0,1.0,0.5,0.0,0.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,1783.0,32.0,1483.0,681.0,800.0,338.93784,4.0,124.0,154.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,577.791881349531,0
14.0,0.0,0.0,1.0,0.0,678.0,1.0,380.0,178.0,780.0,266.93773999999996,2.0,168.0,96.0,0.6331787,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,15.0,1452.0,13.0,1945.0,627.0,780.0,446.93793,5.0,180.0,104.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,32.0,1.0,1.0,1.0,2.0,1625.0,20.0,1112.0,629.0,680.0,302.93777,4.0,168.0,80.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.5,4.0,1392.0,15.0,910.5,410.5,700.0,278.937755,3.0,169.0,87.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,74.0,1.0,1.0,1.0,7.0,1736.0,18.0,2473.0,900.0,900.0,698.9382,6.0,126.0,126.0,3.4656252999999997,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,35.0,3.0,0.0,1.0,6.0,3094.0,29.0,3413.0,692.0,820.0,494.93796,7.0,122.0,126.0,0.0,0.0,0.0,2.0,0.0,0.8,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,4.0,1564.0,22.0,1232.0,693.0,780.0,302.93777,4.0,86.0,170.0,1.033081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,1.0,21.0,2760.0,35.0,2551.0,527.0,840.0,362.93784,6.0,82.0,166.0,0.0,0.0,0.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,917.0,1.0,325.0,503.0,600.0,314.9378,2.0,108.0,156.0,0.0,12.0,3.0,3.0,0.0,0.33333334,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,2042.0,53.0,1883.0,852.0,860.0,362.93784,5.0,94.0,154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,585.7068386282916,0
14.0,1.0,0.0,2.0,0.0,669.0,0.0,291.0,750.0,760.0,254.93774,2.0,100.0,160.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,5.0,1223.0,17.0,1705.0,740.0,740.0,422.9379,5.0,124.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,2.0,0.0,1301.0,0.0,846.0,83.0,600.0,266.93773999999996,3.0,128.0,106.0,0.0,0.0,0.0,4.0,1.0,0.75,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,6.0,1151.0,17.0,865.0,720.0,720.0,290.93777,3.0,176.0,96.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,74.0,2.0,0.0,0.0,11.0,2465.0,31.0,2875.0,934.0,960.0,734.9382,6.0,126.0,128.0,3.8988894999999997,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,35.0,2.0,0.0,1.0,19.0,3286.0,38.0,4049.0,476.0,840.0,530.938,8.0,128.0,124.0,0.09994628,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,1.0,1827.0,12.0,1991.0,408.0,880.0,362.93784,5.0,158.0,110.0,4.132324,0.0,0.0,5.0,1.0,0.5,0.0,0.0,0.0,0.0,44.0,0.0,1.0,2.0,3.0,1837.0,25.0,1879.0,800.0,800.0,338.93784,5.0,78.0,166.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,1103.0,2.0,1077.0,600.0,600.0,326.9378,3.0,128.0,130.0,11.757789,2.0,1.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,1836.0,38.0,1615.0,980.0,1000.0,338.93784,4.0,112.0,160.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,593.6217959070523,0
14.0,0.0,0.0,0.0,2.0,1015.0,11.0,1135.0,684.0,900.0,290.93777,4.0,120.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,1379.0,19.0,2030.0,760.0,760.0,434.93793,5.0,120.0,112.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0,804.0,0.0,391.0,524.0,560.0,254.93774,2.0,178.0,94.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,1321.0,19.0,1162.0,631.0,720.0,290.93777,4.0,176.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,1.0,10.0,1727.0,26.0,2052.0,780.0,780.0,518.938,5.0,114.0,134.0,2.4993958,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,35.0,0.5,4.5,0.0,5.5,1350.5,11.0,2105.0,253.0,670.0,308.93778499999996,5.0,149.0,133.0,0.016657714,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.5,0.0,41.0,0.0,1.0,0.0,3.0,1184.0,13.0,1866.0,387.0,860.0,350.93784,5.0,80.0,168.0,2.8993251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,1417.0,16.0,2504.0,425.0,800.0,338.93784,6.0,174.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1047.0,1.0,997.0,398.0,600.0,326.9378,3.0,176.0,108.0,19.262064000000002,0.0,0.0,3.0,0.0,0.6666667,0.0,0.0,1.0,0.0,42.0,1.0,0.0,1.0,4.0,1995.0,28.0,1404.0,343.0,1000.0,338.93784,4.0,78.0,164.0,3.8323956,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,601.536753185813,0
14.0,3.0,1.0,0.0,0.0,1246.0,1.0,551.0,310.0,760.0,254.93774,2.0,120.0,118.0,0.26660156,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,11.0,0.5,0.0,1.0,10.0,1460.5,17.5,1873.0,723.5,750.0,428.937915,5.0,122.0,120.0,0.0,0.0,0.0,0.0,0.0,0.58333335,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,1.0,1151.5,6.5,1219.5,521.5,720.0,272.937755,3.5,128.0,120.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.5,8.0,0.0,0.0,0.0,6.0,1439.0,22.0,1803.0,780.0,780.0,314.9378,5.0,176.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,11.0,1184.0,15.0,1919.0,664.0,780.0,518.938,5.0,118.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,1.0,1.0,2145.0,33.0,2879.0,667.0,740.0,446.93793,6.0,128.0,128.0,0.03332589,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,41.0,0.0,0.0,0.0,2.0,1588.0,15.0,1542.0,420.0,1000.0,314.9378,4.0,84.0,170.0,1.033081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,1.0,1.0,2.0,2073.0,13.0,1959.0,167.0,760.0,314.9378,5.0,178.0,116.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1175.0,8.0,1235.0,663.0,680.0,386.93787000000003,4.0,174.0,94.0,7.864830499999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1691.0,30.0,1555.0,773.0,800.0,338.93784,4.0,104.0,162.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,609.4517104645737,0
14.0,0.0,0.0,0.0,3.0,786.0,10.0,1068.0,773.0,840.0,278.93777,3.0,122.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,13.0,1713.0,18.0,2178.0,572.0,740.0,422.9379,5.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,32.0,0.0,3.0,3.0,0.0,877.0,1.0,760.0,617.0,640.0,290.93777,3.0,176.0,98.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,3.0,2.0,1011.0,7.0,588.0,288.0,680.0,278.93777,2.0,166.0,82.0,0.0,0.0,0.0,2.0,0.0,0.75,0.0,0.0,0.0,0.0,74.0,0.0,1.0,1.0,4.0,1397.0,12.0,2065.0,359.0,800.0,626.9381,5.0,118.0,118.0,2.1660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.5,0.5,10.5,2741.5,44.5,3741.0,759.5,820.0,518.938,8.0,121.0,126.0,0.016657714,0.0,0.0,1.5,0.0,0.125,0.0,0.0,0.5,0.5,41.0,0.0,0.0,0.0,0.0,741.0,2.0,292.0,700.0,700.0,266.93773999999996,2.0,184.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,9.0,2340.0,30.0,2027.0,787.0,800.0,338.93784,5.0,112.0,158.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,5.0,1.5,0.0,1.0,0.0,1460.5,2.5,937.5,482.5,670.0,356.93784,3.5,124.0,125.0,10.89733125,0.0,0.0,5.5,0.5,0.416666685,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,1780.0,44.0,1559.0,1040.0,1040.0,362.93784,4.0,98.0,158.0,1.9328456999999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,6.524864524259609,7.338500315059862,617.3666677433343,0
